product_id,product_name,product_manfacture,product_price,product_image_url,product_available
500148,Tresemme Keratin Smooth Conditioner - 80 Ml,TRESemme,101.65,https://cdn01.pharmeasy.in/dam/products_otc/V95452/tresemme-keratin-smooth-conditioner-80-ml-2-1601373323.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
529509,Pond's Men Energy Bright Anti-dullness Facewash With Coffee Bean-50 G,Pond's,104.50,https://cdn01.pharmeasy.in/dam/products_otc/X52198/ponds-men-energy-bright-anti-dullness-facewash-with-coffee-bean-50-g-2-1601373179.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
237360,Axe Signature Denim Cologne Talcum Powder Bottle Of 100 G,Axe,70.30,https://cdn01.pharmeasy.in/dam/products_otc/W89891/axe-signature-denim-cologne-talc-100-g-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
222717,Bodyguard Natural Anti Mosquito Spray Bottle Of 100 Ml,BodyGuard,126.00,https://cdn01.pharmeasy.in/dam/products_otc/I48461/bodyguard-natural-anti-mosquito-spray-bottle-of-100-ml-2-1605679712.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
485998,Dabur Meswak Fluoride Free Herbal Toothpaste - 200 +200 G,Dabur,160.55,https://cdn01.pharmeasy.in/dam/products_otc/S11212/dabur-meswak-fluoride-free-herbal-toothpaste-200-200-g-1-1605681860.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
198241,Gorgeus Face Cleanser Gel Tube Of 100 G,GORGEUS,261.60,https://cdn01.pharmeasy.in/dam/products_otc/I19087/gorgeus-face-cleanser-gel-100-gm-1-1597366384.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
487578,Set Wet Styling Hair Gel Vertical Hold Jar - 250 Ml,Set Wet,91.00,https://cdn01.pharmeasy.in/dam/products_otc/L61732/set-wet-styling-hair-gel-vertical-hold-jar-250-ml-1-1596183000.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
192723,Nax  Face Wash Gel  Bottle Of 75 Ml,NAX,124.00,https://cdn01.pharmeasy.in/dam/products_otc/I13468/nax-face-wash-gel-75ml-1-1597366148.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
502684,Dettol & Moms Bathing Soap Tulsi - 125gm ( Buy 3 Get 1 ),DETTOL,183.30,https://cdn01.pharmeasy.in/dam/products_otc/G24218/dettol-moms-bathing-soap-tulsi-125gm-buy-3-get-1--2-1600172646.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
486626,Stayfree Advanced All Night Ultra-comfort Size Xl Sanitary Pads Pack Of 7,Stayfree,85.50,https://cdn01.pharmeasy.in/dam/products_otc/G15680/stayfree-advanced-all-night-ultra-comfort-size-xl-sanitary-pads-pack-of-7-2-1600172908.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
938875,I-activ Menstrual Cup- 100% Medical Grade Liquid Silicone Protection For 8-10 Hours Rash-free Leak-free And Odourless - Medium,i-activ,287.28,https://cdn01.pharmeasy.in/dam/products_otc/W79938/i-activ-menstrual-cup-100-medical-grade-liquid-silicone-protection-for-8-10-hours-rash-free-leak-free-and-odourless-medium-2-1602169757.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
940205,I-activ Menstrual Cup- 100% Medical Grade Liquid Silicone Protection For 8-10 Hours Rash-free Leak-free And Odourless - Large,i-activ,287.36,https://cdn01.pharmeasy.in/dam/products_otc/K59260/i-activ-menstrual-cup-100-medical-grade-liquid-silicone-protection-for-8-10-hours-rash-free-leak-free-and-odourless-large-2-1602169471.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
222868,Pee Safe Size Super Plus Tampon Pack Of 16 Tampons,Pee Safe,261.75,https://cdn01.pharmeasy.in/dam/products_otc/I48612/pee-safe-organic-cotton-tampon-super-plus-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
2930229,Whisper Ultra Night Sanitary Pads Xxl Plus - 6 Pads,Whisper,99.75,https://cdn01.pharmeasy.in/dam/products_otc/T93798/whisper-ultra-night-sanitary-pads-xxl-plus-6-pads-2-1600955027.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
488877,Gillette Simply Venus Hair Removal Razors For Women Pack Of 5,Gillette,268.80,https://cdn01.pharmeasy.in/dam/products_otc/E63214/gillette-simply-venus-hair-removal-for-women-5-razors-1-1593546051.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
20070,Clean And Dry Tube Of - 15 G Cream,CLEAN AND DRY,95.20,https://cdn01.pharmeasy.in/dam/products/225730/clean-and-dry-tube-of-15-g-cream-front-2-1603443348.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
236487,Boro Plus Aloe Gel Haldi Chandan Kesar - 150ml,Boro Plus,104.50,https://cdn01.pharmeasy.in/dam/products_otc/G80381/boro-plus-aloe-gel-haldi-chandan-kesar-150ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
43687,Digeplex Digestion Liquid Sugarfree - 200ml,DIGEPLEX,105.50,https://cdn01.pharmeasy.in/dam/products_otc/056915/digeplex-digestion-liquid-bottle-of-200-ml-1-1597365142.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
500445,Everherb Shatavari - Women's Health & Hormonal Balance - Eases Menstrual Problems - 60 Caps,EverHerb,299.50,https://cdn01.pharmeasy.in/dam/products_otc/D30415/everherb-shatavari-womens-health-hormonal-balance-eases-menstrual-problems-60-caps-2-1597991131.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
30733,Grd Chocolate Whey Protein Refill Of 400 G,GRD,486.00,https://cdn01.pharmeasy.in/dam/products_otc/254663/grd-chocolate-whey-protein-refill-of-400-g-1-1600441026.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
45183,Elovera Imf Moisturizer Tube Of 50 G,Elovera,224.00,https://cdn01.pharmeasy.in/dam/products_otc/065719/elovera-imf-moisturizer-tube-of-50-g-1-1597365188.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
506506,Engage M1 Perfume Spray For Men - 120ml,Engage,170.00,https://cdn01.pharmeasy.in/dam/products_otc/R31321/engage-m1-perfume-spray-for-men-120ml-2-1599596697.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
942305,Wow Skin Science Ubtan Face Wash - 100ml,WOW Skin Science,149.40,https://cdn01.pharmeasy.in/dam/products_otc/K38478/wow-skin-science-ubtan-face-wash-100ml-2-1600955122.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
939159,Omved Organic Castor Virgin Oil - Cold Pressed-200 Ml,Omved Therapies,424.15,https://cdn01.pharmeasy.in/dam/products_otc/V96489/omved-organic-castor-virgin-oil-cold-pressed-200-ml-2-1602909814.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
32299,Gillette Mach 3 Manual Shaving Razor Blades - 4s Pack (cartridge),Gillette,479.04,https://cdn01.pharmeasy.in/dam/products_otc/083630/gillette-mach-3-manual-shaving-razor-blades-cartridge-4-pieces-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
503685,Himalaya Anti Dandruff Shampoo - 400ml,HIMALAYA,208.25,https://cdn01.pharmeasy.in/dam/products_otc/C97726/himalaya-anti-dandruff-shampoo-400ml-2-1597367212.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
503722,Himalaya Sparkling White Toothpaste - 150g,HIMALAYA,76.50,https://cdn01.pharmeasy.in/dam/products_otc/S45518/himalaya-sparkling-white-toothpaste-150g-2-1597367213.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
503683,Himalaya Anti Dandruff Shampoo - 200ml,HIMALAYA,119.00,https://cdn01.pharmeasy.in/dam/products_otc/G04651/himalaya-anti-dandruff-shampoo-200ml-2-1597367214.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
32144,Sensodyne Whitening Toothpaste Tube Of 70 G,Sensodyne,118.75,https://cdn01.pharmeasy.in/dam/products_otc/I04906/sensodyne-whitening-toothpaste-tube-of-70-g-2-1601562958.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
213267,Whisper Ultra Clean Size Xl Plus Sanitary Pads Packet Of 44,WHISPER,404.20,https://cdn01.pharmeasy.in/dam/products_otc/I39010/whisper-ultra-clean-sanitary-pads-44-pieces-xl-plus-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
32145,Sensodyne Sensitive Fresh Mint Toothpaste Tube Of 150 G,Sensodyne,171.00,https://cdn01.pharmeasy.in/dam/products_otc/329883/sensodyne-sensitive-fresh-mint-toothpaste-tube-of-150-g-2-1601562356.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
231409,Nycil Classic Prickly Heat Talcum Powder - 150gm (cool Herbal 50g Free),Nycil,105.60,https://d1ljlatelrv1en.cloudfront.net/Nycil/resized/small/g94645-front.jpeg,True
501848,Sapat  Dr Skin Lotion  Tube Of 25 Ml,SAPAT,54.00,https://cdn01.pharmeasy.in/dam/products_otc/H67851/sapat-dr-skin-lotion-25ml-2-1597673255.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
214153,Pee Safe Aloe Vera Size S Panty Liners Box Of 25,Pee Safe,90.00,https://cdn01.pharmeasy.in/dam/products_otc/I39896/pee-safe-aloe-vera-panty-liners-25-pieces-1-1593600863.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
32287,Gillette Fusion Power Shaving  Razor Blades  Packet Of 2 (cartridge),Gillette,575.04,https://cdn01.pharmeasy.in/dam/products_otc/158866/gillette-fusion-power-shaving-razor-blades-2s-pack-cartridge-1-1593546043.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
487388,Sesa Ayurvedic Hair Oil (strong Roots) - 100ml,SESA,153.00,https://cdn01.pharmeasy.in/dam/products_otc/C69727/sesa-ayurvedic-hair-oil-strong-roots-100ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
174504,Navratna Ayurvedic Cool Hair Oil Bottle Of 500 Ml,Navratna,280.25,https://cdn01.pharmeasy.in/dam/products_otc/I07385/navratna-ayurvedic-cool-oil-500-ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
488890,Gillette Vector 3 Manual Shaving Blades Pack Of 4,Gillette,220.80,https://cdn01.pharmeasy.in/dam/products_otc/M55464/gillette-vector-3-manual-shaving-razor-blades-4s-pack-cartridge-1-1593546051.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
487509,Gillette Classic Sensitive Shaving Foam Bottle Of 418 G,Gillette,191.04,https://cdn01.pharmeasy.in/dam/products_otc/T08491/gillette-classic-sensitive-shave-foam-418g-33-extra-1-1593546042.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
231024,Clean & Clear Pimple Clearing Face Wash - 40g,Clean & Clear,66.50,https://cdn01.pharmeasy.in/dam/products_otc/N35611/clean-clear-pimple-clearing-face-wash-40g-2-1600172973.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
486704,Clean & Clear Morning Energy Lemon Fresh Face Wash Bottle Of 150 Ml,Clean & Clear,175.75,https://cdn01.pharmeasy.in/dam/products_otc/C95562/clean-clear-morning-energy-lemon-fresh-face-wash-bottle-of-150-ml-6.1-1600172517.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
181349,Acnelak 4 In 1  Face Wash  Bottle Of 100 Ml,ACNELAK,274.00,https://cdn01.pharmeasy.in/dam/products_otc/334467/acnelak-4-in-1-face-wash-100ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
5779,Glowriance  Face Wash  Tube Of 100 Ml,GLOWRIANCE,275.00,https://cdn01.pharmeasy.in/dam/products_otc/264273/glowriance-face-wash-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
224454,Pepsodent Expert Protection Whitening  Toothpaste  Tube Of 140 G,Pepsodent,91.20,https://cdn01.pharmeasy.in/dam/products_otc/B16802/pepsodent-expert-protection-whitening-toothpaste-140-gm-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
215189,"Nivea Men Dark Spot Reduction Cream, 150ml",Nivea,269.10,https://cdn01.pharmeasy.in/dam/products_otc/I40932/nivea-men-dark-spot-reduction-cream-150ml-2-1601730552.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
28466,Sebamed Anti Dry Revitalizing Shampoo Bottle Of 200 Ml,SEBAMED,793.05,https://cdn01.pharmeasy.in/dam/products_otc/221712/sebamed-anti-dry-revitalizing-shampoo-bottle-of-200-ml-2-1601980996.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
487781,L'oreal Paris Casting Creme Gloss 200 Ebony Black (87.5g + 72ml) Hair Color Box Of 159.5 G,L'Oreal,506.00,https://cdn01.pharmeasy.in/dam/products_otc/V73229/loreal-paris-casting-creme-gloss-hair-color-200-ebony-black-875g72ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
32322,Gillette Vector 3 Manual Shaving Razor,Gillette,105.60,https://cdn01.pharmeasy.in/dam/products_otc/I05185/gillette-vector-3-manual-shaving-razor-1-1593546051.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
12903,Himalaya Purim Tablets - 60's,HIMALAYA,85.00,https://cdn01.pharmeasy.in/dam/products/145475/purim-tab-front-2-1597361911.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
236131,Chicnutrix Bounce Raspberry Effervescent Tablets Bottle Of 20,Chicnutrix,576.00,https://cdn01.pharmeasy.in/dam/products_otc/Z24639/chicnutrix-bounce-raspberry-effervescent-tablets-bottle-of-20-2-1604745837.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
190514,La Matisse  Conditioner  Bottle Of 100 G,LA MATISSE,625.00,https://cdn01.pharmeasy.in/dam/products_otc/I11258/la-matisse-conditioner-100gm-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
231314,Smw's Greenz Lemino Green Tea Box Of 60 G,Greenz,288.00,https://cdn01.pharmeasy.in/dam/products_otc/N72858/smws-greenz-lemino-green-tea-60gm-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
175510,Dove Dandruff Care Shampoo Bottle Of 180 Ml,Dove,137.75,https://cdn01.pharmeasy.in/dam/products_otc/I07692/dove-dandruff-care-shampoo-180-ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
175515,Dove Intense Repair  Shampoo  Bottle Of 180 Ml,Dove,104.50,https://cdn01.pharmeasy.in/dam/products_otc/I07703/dove-intense-repair-shampoo-180-ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
175476,Brylcreem Dandruff Protect Hair Cream Tube Of 75 G,Brylcreem,76.00,https://cdn01.pharmeasy.in/dam/products_otc/I07161/brylcreem-dandruff-protect-hair-styling-cream-75-g-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
224462,Pepsodent Whitening Cavity Protection  Toothpaste  Tube Of 150 G,Pepsodent,90.25,https://cdn01.pharmeasy.in/dam/products_otc/V39996/pepsodent-whitening-cavity-protection-toothpaste-150-g-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
193425,Blise  Face Wash  Tube Of 100 G,BLISE,238.40,https://cdn01.pharmeasy.in/dam/products_otc/I14168/blise-face-wash-gel-100gm-1-1597366229.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
172753,Sebamed Fresh Shower Gel Bottle Of 200 Ml,SEBAMED,566.10,https://cdn01.pharmeasy.in/dam/products_otc/226250/sebamed-fresh-shower-gel-bottle-of-200-ml-2-1606505627.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
487357,Sesa Hair Shampoo Bottle Of 200 Ml,SESA,148.75,https://cdn01.pharmeasy.in/dam/products_otc/A51538/sesa-hair-shampoo-200ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
502692,Dettol & Moms Bathing Soap Citrus - 125gm ( Buy 3 Get 1 ),DETTOL,183.30,https://cdn01.pharmeasy.in/dam/products_otc/C86550/dettol-moms-bathing-soap-citrus-125gm-buy-3-get-1--2-1600172334.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
66802,Smyle Tube Of 10 Gm Mouth Ulcer Gel,SMYLE,71.25,https://cdn01.pharmeasy.in/dam/products_otc/194548/smyle-tube-of-10-gm-mouth-ulcer-gel-1-1597685771.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
501845,Roop Mantra Cream - 60g,ROOP MANTRA,131.40,https://cdn01.pharmeasy.in/dam/products_otc/V77184/roop-mantra-cream-60g-2-1607493600.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
529698,Whisper Ultra Night Sanitary Pads Xl Plus - 44 Pads,WHISPER,474.05,https://cdn01.pharmeasy.in/dam/products_otc/M23682/whisper-ultra-night-sanitary-pads-xl-plus-44-pads-2-1600172737.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
488953,Gillette Venus Razor Blades For Women Box Of 4,Gillette,479.04,https://cdn01.pharmeasy.in/dam/products_otc/P39179/gillette-venus-razor-blades-for-women-aloe-vera-4-pieces-1-1593546052.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
28425,Sebamed Face Care  Anti Acne Gel  Tube Of 50 Ml,SEBAMED,404.60,https://cdn01.pharmeasy.in/dam/products_otc/196228/sebamed-face-care-gel-50ml-1-1597364490.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
208550,Lacto Calamine Oil Balance Lotion ( For Oily Skin )- 60ml,LACTO CALAMINE,114.40,https://cdn01.pharmeasy.in/dam/products_otc/I34293/lacto-calamine-oily-skin-60ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
11948,Elovera Moisturizer Jar Of 500 G,Elovera,650.00,https://cdn01.pharmeasy.in/dam/products_otc/272515/elovera-moisturizer-jar-of-500-g-2-1601562179.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
11970,D Acne Soft Foaming  Face Wash  Tube Of 100 G,D ACNE,235.95,https://cdn01.pharmeasy.in/dam/products_otc/329897/d-acne-soft-foaming-face-wash-tube-of-100-g-2-1607416840.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
216482,Pee Safe Feminine Cramp Relief Roll-on Bottle Of 10 Ml,Pee Safe,149.25,https://cdn01.pharmeasy.in/dam/products_otc/I42225/pee-safe-feminine-cramp-relief-roll-on-with-ayurveda-extracts-10-ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
46260,Himalaya Evecare Syrup - 400ml,HIMALAYA,157.25,https://cdn01.pharmeasy.in/dam/products/071431/evecare-syp-400ml-box-front-1-1597365234.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
487590,Kaya Youth Oxygen Boost Face Wipes - 30 Pcs,Kaya Youth,179.10,https://cdn01.pharmeasy.in/dam/products_otc/F44154/kaya-youth-oxygen-boost-face-wipes-30-pcs-1-1596183018.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
232203,Emami 7 Oils In One Hair Oil Bottle Of 200 Ml,Emami,112.50,https://cdn01.pharmeasy.in/dam/products_otc/Z08552/emami-7-oils-in-one-200ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
178937,Desquamar Face Wash 100ml,DESQUAMAR,256.50,https://cdn01.pharmeasy.in/dam/products_otc/I10683/desquamar-face-wash-100ml-2-1597365981.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
175594,Sunsilk Lusciously Thick And Long Shampoo Bottle Of 180 Ml,Sunsilk,85.50,https://cdn01.pharmeasy.in/dam/products_otc/I07797/sunsilk-lusciously-thick-and-long-shampoo-180-ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
488953,Gillette Venus Razor Blades For Women Box Of 4,Gillette,479.04,https://cdn01.pharmeasy.in/dam/products_otc/P39179/gillette-venus-razor-blades-for-women-aloe-vera-4-pieces-1-1593546052.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
28425,Sebamed Face Care  Anti Acne Gel  Tube Of 50 Ml,SEBAMED,404.60,https://cdn01.pharmeasy.in/dam/products_otc/196228/sebamed-face-care-gel-50ml-1-1597364490.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
208550,Lacto Calamine Oil Balance Lotion ( For Oily Skin )- 60ml,LACTO CALAMINE,114.40,https://cdn01.pharmeasy.in/dam/products_otc/I34293/lacto-calamine-oily-skin-60ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
11948,Elovera Moisturizer Jar Of 500 G,Elovera,650.00,https://cdn01.pharmeasy.in/dam/products_otc/272515/elovera-moisturizer-jar-of-500-g-2-1601562179.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
501845,Roop Mantra Cream - 60g,ROOP MANTRA,131.40,https://cdn01.pharmeasy.in/dam/products_otc/V77184/roop-mantra-cream-60g-2-1607493600.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
11970,D Acne Soft Foaming  Face Wash  Tube Of 100 G,D ACNE,235.95,https://cdn01.pharmeasy.in/dam/products_otc/329897/d-acne-soft-foaming-face-wash-tube-of-100-g-2-1607416840.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
502692,Dettol & Moms Bathing Soap Citrus - 125gm ( Buy 3 Get 1 ),DETTOL,183.30,https://cdn01.pharmeasy.in/dam/products_otc/C86550/dettol-moms-bathing-soap-citrus-125gm-buy-3-get-1--2-1600172334.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
66802,Smyle Tube Of 10 Gm Mouth Ulcer Gel,SMYLE,71.25,https://cdn01.pharmeasy.in/dam/products_otc/194548/smyle-tube-of-10-gm-mouth-ulcer-gel-1-1597685771.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
216482,Pee Safe Feminine Cramp Relief Roll-on Bottle Of 10 Ml,Pee Safe,149.25,https://cdn01.pharmeasy.in/dam/products_otc/I42225/pee-safe-feminine-cramp-relief-roll-on-with-ayurveda-extracts-10-ml-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
46260,Himalaya Evecare Syrup - 400ml,HIMALAYA,157.25,https://cdn01.pharmeasy.in/dam/products/071431/evecare-syp-400ml-box-front-1-1597365234.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
487590,Kaya Youth Oxygen Boost Face Wipes - 30 Pcs,Kaya Youth,179.10,https://cdn01.pharmeasy.in/dam/products_otc/F44154/kaya-youth-oxygen-boost-face-wipes-30-pcs-1-1596183018.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
236488,Navratna  Cool Talc (active Deo)  Bottle Of 400 G,Navratna,168.00,https://cdn01.pharmeasy.in/dam/products_otc/J35424/navratna-cool-talc-active-deo-400gm-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
8366,Vantej  Toothpaste For Hypersensitive Teeth Tube Of 100 G,VANTEJ,235.80,https://cdn01.pharmeasy.in/dam/products_otc/211685/vantej-toothpaste-for-hypersensitive-teeth-100g-1-1594029742.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
506499,Engage W1 Perfume Spray For Women - 120ml,Engage,178.50,https://cdn01.pharmeasy.in/dam/products_otc/Q41004/engage-w1-perfume-spray-for-women-120ml-2-1599227996.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
2931459,Nivea Men Deep Impact Facewash - 100g,Nivea,179.10,https://cdn01.pharmeasy.in/dam/products_otc/C24823/nivea-men-deep-impact-facewash-100g-2-1601731518.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
192464,Nevsoft Cleansing Lotion 125ml,NEVSOFT,235.00,https://cdn01.pharmeasy.in/dam/products_otc/I13208/nevsoft-cleansing-lotion-125ml-1-1597366136.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
486623,Stayfree Dry Max All Night Ultra Dry Napkins Packet Of 28 (extra Large),Stayfree,306.00,https://cdn01.pharmeasy.in/dam/products_otc/T84158/stayfree-dry-max-all-night-ultra-dry-napkins-28-pads-extra-large-2-1600172872.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
938690,"Neuherbs Apple Cider Vinegar With Ginger, Garlic, Lemon & Honey - 350ml",NEUHERBS,147.90,https://cdn01.pharmeasy.in/dam/products_otc/F33387/neuherbs-apple-cider-vinegar-with-ginger-garlic-lemon-honey-350ml-2-1599596343.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
208195,Glutafine Facewash 70gm,GLUTAFINE,399.00,https://cdn01.pharmeasy.in/dam/products_otc/I33938/glutafine-facewash-70gm-1-1597366582.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
231392,"Nycil Cool Gulabjal, Prickly Heat Powder â€“ 150g (free Nycil Cool Herbal - 50gm Worth Rs 40)",Nycil,105.60,https://cdn01.pharmeasy.in/dam/products_otc/F04798/nycil-cool-gulabjal-prickly-heat-powder-150g-free-nycil-cool-herbal-50gm-worth-rs-40-2-1604923507.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
214670,Whisper Ultra Soft Size Xl Plus Sanitary Pads Packet Of 15,WHISPER,164.50,https://cdn01.pharmeasy.in/dam/products_otc/I40413/whisper-ultra-soft-sanitary-pads-15-pieces-xl-plus-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
179183,Whisper Ultra Soft Sanitary Pads - 15 Pieces (xl),WHISPER,131.60,https://cdn01.pharmeasy.in/dam/products_otc/I04981/whisper-ultra-soft-sanitary-pads-15-pieces-xl-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
487659,Anchor Natural Health Soap Pack Of 500 G,Anchor,91.00,https://cdn01.pharmeasy.in/dam/products_otc/L52066/anchor-natural-health-soap-with-sanitizer-1-1593607007.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
503724,Himalaya Anti Hair Fall Hair Oil - 200ml,HIMALAYA,195.50,https://cdn01.pharmeasy.in/dam/products_otc/T25685/himalaya-anti-hair-fall-hair-oil-200ml-2-1597367214.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
32308,Gillette Mach 3 Turbo Manual Shaving Razor Blades - 8s Pack (cartridge),Gillette,959.04,https://cdn01.pharmeasy.in/dam/products_otc/083655/gillette-mach-3-turbo-manual-shaving-razor-blades-cartridge-8-pieces-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
172179,Zandu Pure Honey Health Food Bottle Of 250 G,Zandu,94.05,https://cdn01.pharmeasy.in/dam/products_otc/I05654/zandu-pure-honey-health-food-bottle-of-250-g-2-1601563225.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
209469,Whisper Ultra Clean Size Xl Sanitary Pads Packet Of 30,WHISPER,258.50,https://cdn01.pharmeasy.in/dam/products_otc/I35212/whisper-ultra-clean-sanitary-pads-30-pieces-xl-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
172745,Sebamed  Lip Balm Spf 30,SEBAMED,362.95,https://cdn01.pharmeasy.in/dam/products_otc/222823/sebamed-lip-defense-spf-30-48gm-1-1595495252.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
191933,Gorgeus  Face Cleansing Gel  Tube Of 100 G,GORGEUS,299.00,https://cdn01.pharmeasy.in/dam/products_otc/I12679/gorgeus-face-cleansing-gel-100gm-1-1597366119.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
85737,Sensodyne Fresh Mint Toothpaste  Tube Of 40 G,Sensodyne,63.00,https://cdn01.pharmeasy.in/dam/products_otc/222329/sensodyne-fresh-mint-40gm-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
215944,Nivea Soft Light Moisturizer Bottle Of 100 Ml,Nivea,144.00,https://cdn01.pharmeasy.in/dam/products_otc/I41687/nivea-soft-light-moisturizer-bottle-of-100-ml-2-1601730633.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
192060,Colgate Cibaca Anticavity Toothpaste Tube Of 175 G,Colgate,52.25,https://cdn01.pharmeasy.in/dam/products_otc/I12805/colgate-toothpaste-cibaca-175-g-anti-cavity-1.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
55416,Nivea Creme Moisturizer - 30 Ml,NIVEA,45.00,https://cdn01.pharmeasy.in/dam/products_otc/124360/nivea-creme-moisturizer-30-ml-2-1608119648.jpg?dim=300x0&f=jpg&dpr=1&q=60,True
